spam,internet,order,mail,report,free,business,email,you,money,george,meeting,re,conference,ch$,crl.long
1,0.32,0,0,0,0.32,0.32,0,2.28,0.32,0,0,0.32,0,0.159,10
1,0,0,0,0,0,0,0,1.29,1.29,0,0,0,0,0.198,25
1,0,0,0,0,1.28,0,0,3.84,0,0,0,1.28,0,0.23,41
1,0,0,0,0,0.63,0.63,0,1.27,0,0,0,0,0,0.3,22
1,0,0,0,0,1.3,0.65,0,1.96,0,0,0,0,0,0.463,22
1,0,0.58,0.38,0,0,0,0,0.19,0,0,0,0,0,1.121,2042
1,1.29,0,0.43,0,0.43,0,1.73,0.43,0,0,0,0,0,0.062,8
1,0,0,0,0,0.08,0.23,0,0.4,0,0,0,0,0,0.038,67
1,0,0,0,0,1.29,0.64,0,1.93,0,0,0,0,0,0.37,22
1,1.29,0,0.43,0,0.43,0,1.73,0.43,0,0,0,0,0,0.062,8
1,0,0,0,0,0.36,0.73,0,1.09,0,0,0,0,0,0.181,58
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,0,0,0,0,1.28,0,0,3.84,0,0,0,1.28,0,0.23,41
1,0.32,0,0,0,0.32,0.32,0,2.28,0.32,0,0,0.32,0,0.158,10
1,0.06,0.06,0.12,0.06,0,0.72,0.06,4.49,0.06,0,0,0.06,0,0.167,12
1,0,0,0,0,0,0,0,1.31,1.31,0,0,0,0,0.201,25
1,0.91,0.45,0.91,0,0,0.45,0.45,0.91,0,0,0,0,0,0.127,46
1,0,0,0,0,4.65,2.32,0,3.48,0,0,0,0,0,0,1
1,0,0,0,0,6.25,0,0,3.75,0,0,0,0,0,0,1
1,0.05,0,0.35,0,0.05,0.1,0.38,0.07,0,0,0,0,0,0.017,489
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0.48,0,0,4.36,0,0,0,0.48,0,0,8
1,0,0.23,0.23,0,0.23,0,0,3.81,0,0,0,0,0,0.036,97
1,0.32,0,0,0,0.32,0.32,0,2.28,0.32,0,0,0.32,0,0.158,10
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0.23,0.23,0,0.23,0,0,3.81,0,0,0,0,0,0.036,97
1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,62
1,0,0,0,0,0.76,0.11,0.11,1.53,0.05,0,0,0,0,0.259,8
1,0.32,0,0,0,0.32,0.32,0,2.27,0.32,0,0,0.64,0,0.157,10
1,0,0,0,0,0,0,0.67,0.67,0,0,0,0.67,0,0.11,12
1,0.05,0,0.35,0,0.05,0.1,0.38,0.07,0,0,0,0,0,0.017,489
1,0,0,0.67,0,0,0,0.67,0.67,0,0,0,0.67,0,0.114,20
1,0,0.2,0,0,0.2,0,0,0.2,0.4,0,0,0,0,0.338,2204
1,0,0,0,0,0.61,0,0.61,1.22,0,0,0,0.61,0,0.103,28
1,0,0,0.74,0,0.74,0.74,0,2.22,0,0,0,0,0,0,12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,0.35,0.58,0.66,1.28,0.23,0.42,0,3.12,0.46,0,0,0.03,0,0.479,116
1,0.35,0,0.35,0,0.7,0,0.35,4.25,0,0,0,0,0,0,58
1,0,0,0,0,2.43,0,0,3.65,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1.31,1.31,0,0,0,0,0.199,25
1,0,0.24,1.32,0,0.6,0.24,0,4.44,0.96,0,0,0.12,0,0.202,54
1,0.44,0,0,0,0,0,0,4.46,0,0,0,0.44,0,0,5
1,0.17,0.59,0.08,0,0.25,0.08,0.94,1.62,0.08,0,0,0.08,0,0.114,669
1,0,0,0,0,0.46,0,0,2.8,0,0,0,0.46,0,0,20
1,0,0.57,0.14,0,0.86,0,0.57,0.57,0,0,0,0,0,0.745,72
1,0.06,0.06,0.06,0.06,0,0.73,0,4.4,0.06,0,0,0,0,0.169,12
1,0.06,0.06,0.06,0.06,0,0.73,0,4.4,0.06,0,0,0,0,0.169,12
1,0.25,0.76,0.31,0.38,0.38,0.44,0.06,2.98,0.76,0,0,0,0,0.236,45
1,0,0.35,0.17,0.08,0.53,0.08,0,3.58,0.17,0,0,0,0,0.109,119
1,0.08,0.67,0,0,0.08,0,1.1,1.86,0.08,0,0,0.08,0,0.101,669
1,0,0,0.96,0,0,0.96,0,3.36,0,0,0,0,0,0,17
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
1,0.59,0,0,0,0,0.59,0.59,2.97,0,0,0,0,0,0.42,12
1,0,0,0,0,0,0,0.6,3.65,0.6,0,0,0,0,0.304,30
1,0.25,0.76,0.31,0.38,0.38,0.44,0.06,2.98,0.76,0,0,0,0,0.235,45
1,0,0,0,2.06,0,0,0,0,0,0,0,1.03,0,0.326,21
1,0.33,0,0,0,1.65,0,1.65,2.64,0,0,0,0,0,0,9
1,2.02,0,0,0,0,0.67,0,3.37,0.67,0,0,0,0,0,39
1,0.11,0.93,1.74,0.11,0,0.46,0,3.49,0.46,0,0,0.34,0,0.134,144
1,0,0,0.31,0,0.31,0.62,0,2.79,0,0,0,0.93,0,0,22
1,0,0,0,0,0,0,0,2.88,0,0,0,0,0,0,3
1,0,0,0.35,0,0.7,0,0.35,5.96,0.35,0,0,0.35,0,0.061,12
1,0,0,0,0,0.55,0,0,3.31,0,0,0,0.55,0,0,7
1,0.29,0,0,0,0,2.93,0.58,1.75,0,0,0,0,0,0,6
1,0,0.89,0,0,0,0,0,0.89,0,0,0,0,0,0,46
1,0,0.35,0.17,0.08,0.53,0.08,0,3.58,0.17,0,0,0,0,0.109,119
1,0.58,0.58,0,0,1.74,0,0,1.16,0.58,0,0,0,0,0.082,12
1,0,0,0.1,0,0.37,0.1,0,0.43,0,0,0.06,0,0.2,0.019,113
1,0.42,0,0,0,0,0,0.42,0.42,0,0,0,0,0,0.683,36
1,0,0,0,0,0.25,0,0.76,2.29,0,0,0,0,0,0,14
1,0.17,0.59,0.08,0,0.25,0.08,0.93,1.61,0.08,0,0,0.08,0,0.114,669
1,0,0,0.36,0,0.12,0,0.6,0.36,0,0,0,0,0,0,158
1,0,0,0,0,0.43,0.87,0,2.62,0,0,0,1.31,0,0.216,90
1,0,1.02,0.29,0,0,0,0.14,2.35,0.44,0,0,0.14,0,0.153,73
1,0,0,0,0,0,0,0,2.89,0,0,0,0.28,0,0.08,74
1,0,0,0,0,0.62,0.62,0,1.25,0,0,0,0,0,0.273,22
1,0.84,0.16,0.5,0,0,1.68,0.33,2.02,0.33,0,0,0,0,0.054,63
1,0,0,0,0,0,0,0,2.86,0,0,0,0.14,0,0.072,37
1,0,0,0,0,0,0,0,2.56,0,0,0,0.15,0,0.076,37
1,0.18,0.54,0.62,1.2,0.21,0.43,0.03,3.03,0.54,0,0,0.03,0,0.51,739
1,1.36,0.68,0.68,0,0.68,2.73,0.68,1.36,0,0,0,0,0,0.519,75
1,0,0.44,0.11,0,0.55,0,0,1.76,0.22,0,0,0,0,0.193,75
1,0,0,0,0,0.49,0.99,0,2.47,0,0,0,0.49,0,0.165,78
1,0,0,0,0,0.94,0,0,4.71,0,0,0,0,0,0,7
1,0.21,0.42,0.75,1.06,0.16,0.33,0.02,3.23,0.51,0,0,0.02,0,0.847,193
1,0,0.44,0.11,0,0.55,0,0,1.76,0.22,0,0,0,0,0.193,75
1,0,0,0,0,1.56,0,0,0,0,0,0,1.56,0,0,12
1,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,0,5
1,0,0,0,0,2.16,0,1.29,3.46,0,0,0,0,0,0,41
1,0,0,0,0,1.36,0,0,2.28,0,0,0,0,0,0,12
1,0.5,0,1.01,0,0,0,1.52,2.03,0,0,0,0,0,0.412,19
1,0,0,0,0,1.44,0,0,5.79,0,0,0,0,0,0,3
1,0.5,0,1.01,0,0,0,1.52,2.03,0,0,0,0,0,0.412,19
1,0,0,0,0,0.35,0,1.43,1.79,0,0,0,0,0,0,61
1,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,4
1,0,0.24,1.32,0,0.6,0.24,0,4.44,0.96,0,0,0.12,0,0.222,54
1,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,51
1,0,0,0,0.12,0.12,0,0.6,2.41,0,0,0,0,0,0.094,14
1,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,8
1,0,0,0,0,0,0,0,1.2,3.61,0,0,0,0,0.21,17
1,1.07,0,0,0,0,0,0,0,0,0,0,1.07,0,0.38,16
1,0,0,0,0,0,3.84,0,1.92,0,0,0,0,0,0,3
1,0.59,0.59,2.09,0,0.09,0.79,0.39,3.19,0.99,0,0,0.19,0,0.133,1171
1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,10
1,0.13,0,0,0,0,0,0.41,0.69,0,0,0,0,0,0,20
1,0,0,0,0,0.31,0,1.25,2.51,0,0,0,0.31,0,0,61
1,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,104
1,0,0.44,0.11,0,0.56,0,0,1.79,0.22,0,0,0,0,0.196,75
1,0.12,0,0,0,0.24,0.24,0,2.33,0,0,0,0.12,0,0.041,69
1,0.12,0,0,0,0.24,0.24,0,2.33,0,0,0,0.12,0,0.041,69
1,0,0.31,0.31,0,0.94,0,0,0.31,0.31,0,0,0,0,0.046,138
1,0,0,0,0,0,0,0,1.54,0.51,0,0,0,0,0.177,12
1,0.48,0,0,0,0,0.48,0.96,2.88,0,0,0,0,0,0.336,12
1,0,0,0,0,6.45,0,0,3.22,0,0,0,0,0,0,1
1,0,0,0,0,1.34,0,0,2.24,0,0,0,0,0,0,12
1,0.35,0,0.17,0,0.35,0,0.17,0.53,0,0,0,0,0,0.171,34
1,0,0,1.72,0,1.72,0,0.86,0.86,0,0,0,0,0,0.251,12
1,2.53,0,0,0,0,1.26,0,0,0,0,0,1.26,0,0.186,23
1,0,0,0,0,0,0,0,0.84,0,0,0,0,0,0,74
1,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,72
1,0,0,1,0,0,0,0,3.01,0,0,0,0,0,0,20
1,0,0,0,0,0,0,0,4.44,0,0,0,0,0,0,169
1,0,0,0,0,1.25,0,0,5,0,0,0,0,0,0,4
1,1.08,0,0,0,0,0,0,0,0,0,0,1.08,0,0.389,16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,0,0.42,0.52,0,0,0.52,0,4.53,1.47,0,0,0,0,3.305,193
1,0.47,0,0.95,2.61,0,0,0,3.8,0,0,0.23,0.47,0,0.04,55
1,0,0.55,0.27,0,0,0,0.09,3.69,0.36,0,0,0.09,0,0.085,103
1,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,9
1,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,5
1,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,5
1,0,0,0,0,0,0,0,3.33,0,0,0,0,0,0,9
1,0,0,1.29,0,2.59,0,0,3.24,0,0,0,0,0,0,30
1,0,0.93,0,0,0,0,0,0.93,0,0,0,0,0,0,23
1,0.32,0,0,0,0.32,0.32,0.32,2.27,0.32,0,0,0.64,0,0.156,19
1,1.08,0,0,1.08,0,0,0,0,0,0,0,1.08,0,0.383,23
1,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,11
1,1.08,0,0,1.08,0,0,0,0,0,0,0,1.08,0,0.383,23
1,0.34,0,0,0.11,0,0.75,0,0,0,0,0,0,0,0.053,32
1,0,0,0,0,0,0,0.44,1.32,0,0,0,0,0,0,3
1,0,0.2,0.61,0,0.61,0,0,2.89,0.2,0,0,0,0,0.065,45
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.53,0.1,0,0.32,0,0.1,0,0,0,0,0,0,0,0.065,29
1,0.49,0.65,0.49,0,1.14,1.3,0.16,3.6,0.49,0,0,0,0,0.225,47
1,0,0.19,0.29,0.58,0.87,0.19,0,1.66,0.19,0,0,0,0,0.151,494
1,3.33,3.33,0,0,0,3.33,0,0,0,0,0,0,0,0,11
1,0,0.2,0.2,0.6,0.91,0.2,0,1.72,0.2,0,0,0,0,0.156,494
1,2.96,0,2.96,0,0,2.22,0,5.18,0,0,0,0,0,0,107
1,0.17,0.59,0.08,0,0.25,0.08,0.93,1.61,0.08,0,0,0.08,0,0.114,669
1,0,0.77,0.51,0,0,0,0.51,1.79,0,0,0,0,0,0.173,16
1,0,0,0,0,0,0,0,3.15,0,0,0,0,0,0.171,6
1,0.4,0,0.2,0.1,1.94,0.92,0.4,1.94,0.1,0,0,0,0,0.162,283
1,0,0.2,0.2,0.6,0.91,0.2,0,1.72,0.2,0,0,0,0,0.156,494
1,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,72
1,0,0.2,0.62,0,0.1,0.1,0.2,3.43,1.04,0,0,0.1,0,0.264,69
1,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.634,17
1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11
1,2.82,0,0.31,0,2.5,0,0,5.32,0.62,0,0,0,0,0.111,6
1,0.05,0.05,0.47,0.05,0.05,0.11,0.29,3.93,0.29,0,0,0,0,0.338,87
1,0.18,0.54,0.62,1.2,0.21,0.43,0.03,2.99,0.58,0,0,0.03,0,0.509,611
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
1,1.12,0,0,0,0,0,0,0,0,0,0,1.12,0,0.408,25
1,0.48,0,0,0,0,0.48,0.48,2.41,0,0,0,0,0,0.761,46
1,0.17,0.59,0.08,0,0.25,0.08,0.93,1.61,0.08,0,0,0.08,0,0.114,669
1,0.19,0.19,0.19,0,0.76,0,0,0.95,0,0,0,0.19,0,0,93
1,0.35,0,1.07,0,0,0.71,0.71,2.85,0,0,0,0.35,0,0.233,25
1,0,0,0,0,0,0,0.31,1.9,0,0,0,0,0,0.173,60
1,0.33,0,1.14,0,0.4,0.06,0,4.1,0.26,0,0,0,0,0.151,123
1,0,0,0.78,0,3.54,0,0,1.18,0,0,0,0.39,0,0.129,42
1,4.62,0,0,0,0,0.92,0,0,0,0,0,0,0,0.367,16
1,0.2,0,0.32,0.04,0,0,0.41,3.74,0.53,0,0,0,0,0.493,133
1,0,0.43,0.43,0,0,0,0,6.14,0.87,0,0,0,0,0.151,33
1,0.53,0,0,0,0,0.53,0.53,2.65,0,0,0,0,0,0.466,60
1,0.52,0.61,1.76,0,0,0.7,0.35,2.64,0.7,0,0,0.17,0,0.069,1170
1,0,0.85,0.17,0.34,0.17,0.17,0,2.9,1.36,0,0,0,0,1.961,183
1,0,0,0,0,0,0.53,0,1.6,0,0,0,0,0,0,11
1,0.33,0.72,0.46,1.05,0.59,0.19,0.33,3.5,0.06,0,0,0.06,0,0.101,79
1,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.626,17
1,0,0,0,0,1.05,0,0,2.63,0,0,0,0,0,0,43
1,0,0,0,0,0,0.31,0,2.79,0,0,0,0,0,0,18
1,0.64,0,0,0,0,0,0,3.87,0,0,0,0,0,0.111,12
1,0.64,0,0,0,0,0,0,3.84,0,0,0,0,0,0.11,12
1,0,1.09,0,0,0.15,0.15,1.4,2.19,0,0,0,0,0,4.017,23
1,0.35,0,0.11,0.11,2.13,0.95,0.23,1.9,0.11,0,0,0,0,0.191,283
1,0.18,0.09,0,0.36,0,0,0,2.01,0.09,0,0,0.27,0,0.031,69
1,0.47,0,0,0,0,0.47,0.47,2.83,0,0,0,0,0,0.41,60
1,0,1.03,0.29,0,0,0,0.14,2.36,0.44,0,0,0,0,0.128,73
1,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,26
1,0,1.03,0.29,0,0,0,0.14,2.36,0.44,0,0,0,0,0.128,73
1,0.1,0.54,0.77,1.14,0.27,0.43,0.03,3.2,0.6,0,0,0.06,0,0.5,129
1,0,0,0,0,0,0.61,0.4,2.45,0,0,0,0.2,0,0.223,55
1,0.57,0,0,0,0,0,0,5.14,0,0,0,0,0,0.74,32
1,0.59,0,0,0,0,0,0,5.32,0,0,0,0,0,0.763,32
1,0,0,0,0,0,0,0.2,1.21,0.4,0,0,0,0,0.121,10
1,0,0.19,0.19,0,0.19,0.58,2.33,0.77,0,0,0,0,0,0.216,11
1,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.632,15
1,0,0,0,0,0,0,0,0,0,0,0,1.17,0,0.61,17
1,0.53,0.1,0.21,0,0,0.1,0,0,0,0,0,0,0,0.065,29
1,0,0,0,0,0,0.9,0.9,1.81,0.9,0,0,0,0,0,19
1,0,0,0,0,2.04,0,2.04,3.06,0,0,0,0,0,0.17,4
1,0,0,0.56,0,1.41,0.28,0,1.97,0,0,0,0.28,0,0,394
1,0,0,0,0,0.92,0.46,0.92,1.85,0,0,0,0,0,0.5,10
1,0.14,0,0,0,0.14,0.42,0,3.86,0.42,0,0,0,0,0.118,27
1,1.16,0,0,0,0,0.87,0,4.95,0,0,0,0,0,0,4
1,0.55,0,0,0,0,0,1.11,1.67,0.55,0,0,0,0,0.353,11
1,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,26
1,0,0,1.47,0,0,0,1.47,4.41,1.47,0,0,0,0,0,12
1,0.26,0.26,0,0,0,0,1.61,3.5,0.26,0,0,0.8,0,0,52
1,0.33,0.33,0.33,0,0,0.67,1.01,2.02,0,0,0,0,0,0.048,6
1,0,0,0,0,0,0,0,2.04,0,0,0,0.4,0,0,11
1,0.82,0.2,0.2,0,0.41,1.03,0.2,1.65,0.61,0,0,0,0,0.132,102
1,3.63,0,1.81,0,0,0.9,0,2.72,0,0,0,0,0,0,1
1,0.66,0,0,0,0,0,6.66,3.33,0,0,0,0,0,0,7
1,0.18,0.54,0.61,1.19,0.21,0.43,0.03,2.96,0.54,0,0,0.03,0,0.505,798
1,0.84,0.28,0.28,0,0,1.41,0,0.84,0.84,0,0,0,0,0.042,47
1,0.16,0.16,0.08,0,0.16,0.24,0.24,3.47,0.66,0,0,0.66,0,0.113,76
1,0,0,0,0,2.04,0,0.34,4.76,0.34,0,0,0,0,0,56
1,0,0,0.25,0,0.77,0.9,0.12,1.93,1.03,0,0,0.12,0,0.299,146
1,0,0,0,0,0.78,0,0,1.56,0.78,0,0,0,0,0.092,20
1,0,0.49,0,0.16,0.66,0.33,0,0.82,0,0,0,0.16,0,0,128
1,1.36,0,0,0,0,0,0,3.4,0.68,0,0,0,0,0.232,19
1,0.32,0.32,0,0,0.32,0.32,0.32,2.25,0.32,0,0,0.64,0,0.156,19
1,0,0,0,0,1.82,0.45,0,2.73,0,0,0,0,0,0,17
1,0,0,0,0,2.5,0,1.25,5,0,0,0,0,0,0,29
1,0,0,0,0,2.5,0,1.25,5,0,0,0,0,0,0,29
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1,0,0,0,0,0,0,0,4.21,0,0,0,0,0,0,15
1,0,0.24,0.49,0,0.24,0,0,0.24,0,0,0,0,0,0,209
1,0.14,0.46,0.52,1.16,0.11,0.23,0.11,2.9,0.52,0,0,0.08,0,0.535,159
1,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,46
1,3.12,0,0,0,0,0,0,0,0,0,0,1.04,0,0.189,25
1,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,46
1,0.5,0,0,0,0.5,1,0.25,4.03,0,0,0,0,0,0.034,60
1,0,0,0,0,1.03,0,0,3.62,0.51,0,0,0,0,0.176,26
1,0.19,1.38,0.39,0.19,0.98,0,0,2.56,1.38,0,0,0,0,0.308,76
1,0.19,1.38,0.39,0.19,0.98,0,0,2.56,1.38,0,0,0,0,0.31,76
1,0.19,1.38,0.39,0.19,0.98,0,0,2.56,1.38,0,0,0,0,0.306,76
1,0,0,0,0,0,0,0,4.21,0,0,0,0,0,0,15
1,0,0,0,2.1,0,0,0,0,0,0,0,1.05,0,0.338,29
1,0.13,1.1,0.27,0,0,0,0,3.88,0.55,0,0,0,0,0.177,232
1,0.15,0,0,0,0,0,0.46,0.93,0,0,0,0,0,0.023,1505
1,0.18,0.09,0,0.36,0,0,0,2,0.09,0,0,0.27,0,0.03,69
1,0.13,1.11,0.27,0,0,0,0,3.91,0.55,0,0,0,0,0.182,232
1,0.19,1.38,0.39,0.19,0.98,0,0,2.56,1.38,0,0,0,0,0.31,76
1,0,0,0,0,0,0.28,0,0.28,0,0,0,0,0,0,772
1,0,0.36,0.36,1.09,1.81,0,0,3.63,0,0,0,0,0,0,5
1,0,0.7,0.7,0,0.23,0.7,0,2.83,0.47,0,0,0,0,0.108,20
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1,0,0,1.51,0,0,0,0,7.57,0,0,0,0,0,0,15
1,0,0,0.54,0,2.17,0,0.54,3.26,0,0,0,0.54,0,0,5
1,0.45,0,0.45,0,0.22,0.11,1.81,2.38,0.22,0,0,0,0,0.134,94
1,0,0,0,0,0.68,0.68,0,4.76,0,0,0,0,0,0,21
1,0,0.11,0.22,0,0,0.22,0,0,0,0,0,0,0,0.12,14
1,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,110
1,0.57,0.79,2.73,0,0.11,0.68,0.45,3.07,1.14,0,0,0.11,0,0.236,164
1,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,16
1,0,0,0,0,0.64,0,1.28,1.28,0,0,0,0,0,0.17,18
1,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,12
1,0,0,0,0,0,0.9,0.9,1.81,0.9,0,0,0,0,0,19
1,0.24,0.46,0.79,1.23,0.21,0.38,0,3.3,0.35,0,0,0.02,0,0.626,193
1,0,0,0,0,0,0.39,0,2.37,0.79,0,0,0,0,0.183,13
1,0.58,0.58,7.55,0,0,0.58,0,4.06,0,0,0,0,0,0,10
1,0.86,0.17,0.69,0,0,1.73,0.34,2.07,0.34,0,0,0,0,0.055,63
1,0,0,0.51,0,0.77,1.55,0,4.9,0.25,0,0,0,0,0.403,56
1,0,0,0,0,1.24,0.62,0,0.62,0,0,0,0.62,0,0.107,30
1,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,42
1,0,0,1.68,0,0.84,0,0,3.36,0,0,0,0,0,0,43
1,0.71,0,0,0,1.43,0,0,4.31,0.71,0,0,2.15,0,0,16
1,0.18,0.09,0,0.36,0,0,0,2.01,0.09,0,0,0.27,0,0.03,69
1,0.11,1.02,1.59,0.11,0,0.45,0.11,3.53,0.45,0,0,0.45,0,0.132,144
1,0,0,0,0,0,0,0.44,1.76,0,0,0,0,0,0.361,16
1,0,0.8,0.1,0,0.1,0,1.11,1.31,0.1,0,0,0.1,0,0.152,669
1,0.11,1.02,1.59,0.11,0,0.45,0.11,3.53,0.45,0,0,0.45,0,0.132,144
1,0.07,0.58,0.62,1.32,0.23,0.54,0,3.06,0.46,0,0,0.03,0,0.585,153
1,0,0,0,0,0.45,0.9,0,4.52,0,0,0,1.35,0,0.07,14
1,0,0.44,0.11,0,0.56,0,0,1.79,0.22,0,0,0,0,0.176,75
1,0,0,0,0,0,0,0,3.77,0,0,0,0,0,0,16
1,0.63,0,0,0,0,0,0,3.82,0,0,0,0,0,0.109,12
1,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,11
1,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,37
1,0,0,0.47,0,0.94,0,0,1.88,0,0,0,0,0,0,6
1,0,0,1.47,0,0,0,0,7.35,0,0,0,0,0,0,15
1,0.97,0.87,0.58,0.87,0,0,1.17,3.71,0.29,0,0,0,0,0.224,49
1,1.65,0,0.82,0,0,0.82,0,1.65,0,0,0,0,0,0,4
1,0.09,0.29,0.09,0,0.09,0,0.59,4.09,0.49,0,0,0,0,0.247,19
1,0.68,0,0,0,0,0,0.34,0.34,0,0,0.34,0,0,0.309,69
1,0,0,0,0.85,0,0,0,0.85,0,0,0,0,0,0,51
1,0,0,0,0,0.36,0,0,2.21,0,0,0,0,0,0.888,33
1,0.31,0,1.88,0,1.56,0.31,0,3.76,0,0,0,0,0,0,11
1,0.1,1.42,0.81,0,0.1,0,1.01,2.34,0.3,0,0,0,0,0.384,56
1,0,0,0,0,0,0,0,6.55,0,0,0,0,0,0,1
1,0.1,0.56,0.8,1.19,0.24,0.45,0,3.18,0.63,0,0,0.07,0,0.528,260
1,0,0,1.49,0,0,0,0,7.46,0,0,0,0,0,0,15
1,0,0,0.53,0,0.17,0,1.07,0.17,0,0,0,0,0,0.027,149
1,0,0,0,0,0.32,0,1.29,1.62,0,0,0,0,0,0,61
1,0.84,0.28,0.28,0,0,1.41,0,0.84,0.84,0,0,0,0,0.043,47
1,0,0,0,0,0.32,0,1.29,2.59,0,0,0,0.32,0,0,121
1,0,0.75,0.23,0,0.58,0.05,0.17,3.01,0.34,0,0,0,0,0.182,131
1,0.63,0,0,0,0,0.63,0,4.45,0,0,0,0,0,0.089,59
1,0,0,0,0,0,0,0.44,1.76,0,0,0,0,0,0.358,16
1,0,0,0,0,0.42,0,0.84,3.79,0.42,0,0,0.42,0,0.472,19
1,1.47,1.47,1.47,0,0,2.94,0,0,0,0,0,0,0,0.141,279
1,0,0,0.57,0,0,0,0.57,4.57,0,0,0,0.57,0,0.289,114
1,0,0,0,0,0,0,0,6.25,0,0,0,0.89,0,0,16
1,0,0,0,0,0,0,0,2.04,2.04,0,0,0,0,0,26
1,1.47,1.47,1.47,0,0,1.47,0,0,0,0,0,0,0,0.142,274
1,0,0,0,0,6.52,0,0,2.17,0,0,0,0,0,0,33
1,0,0,0.39,0,0.13,0,0.78,0.39,0,0,0,0,0,0,149
1,0,0,0,0,2.91,3.88,0,1.94,1.94,0,0,0.97,0,0.13,26
1,0,1.3,0.86,0,0,0,0,0.43,0,0,0,0,0,0.063,30
1,0,0,0,0,0,0,0.88,3.96,0,0,0,0,0,0.297,82
1,0,0,0,0,0.32,0,1.3,2.61,0,0,0,0.32,0,0,121
1,0,0,0,0,0,0,0,1.78,0,0,0,0,0,0,51
1,0,0,0,0,0.66,0.99,0,2.64,0,0,0,0,0,0.464,43
1,0,0,1.88,0,0,0,0,4.71,0.94,0,0,0,0,1.305,20
1,0,0,0,0,0.36,1.84,0.73,2.58,1.1,0,0,0,0,0.062,190
1,0,0.33,0,0,0.33,0.66,1,1,0,0,0,0.66,0,0.159,14
1,0,0,0.45,0,0.15,0,0.75,0.15,0,0,0,0,0,0.02,149
1,0.57,0,0,0,0,0.57,0,4.59,0.57,0,0,0,0,0.099,11
1,0,0,0,0,0,1.04,0,3.66,0,0,0,0,0,0.062,59
1,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,1
1,0,0,0.42,0,0.14,0,0.7,0.42,0,0,0,0,0,0,132
1,0.32,0.38,0.81,1.24,0.21,0.36,0.04,3.49,0.36,0,0,0.1,0,0.672,193
1,0,0.7,0,0,0,1.05,0,3.16,1.05,0,0,0,0,0,60
1,0.92,0.3,0.3,0,0,0.3,0,2.47,0,0,0,0.3,0,0.182,60
1,0.56,0,0,0,0.28,0,0,1.13,0,0,0,0,0,0,6
1,0,0,0,0,0.35,0,1.4,2.46,0,0,0,0.35,0,0,121
1,0,0.16,0,0,0.24,1.13,0,4.6,0.32,0,0,0.32,0,0.054,79
1,0,0,0.26,0,0.26,0,0.13,3.14,0.26,0,0,0.13,0,0.022,107
1,0,0,0,0,2.59,0,0,1.29,0,0,0,0,0,0,36
1,0,0,0.38,0,0,0.09,0,3.55,0,0,0,0,0,0.894,70
1,0,0.68,1.02,0,0,0,0,0.34,0,0,0,0,0,0.106,1327
1,0,0,0.8,0,0.8,0.8,0.8,1.61,0,0,0,0,0,0,19
1,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,10
1,0,0,0,0,0,0,0,0.14,0.04,0,0,0,0,0,154
1,0,0,0,0,0,0.41,0,2.46,0,0,0,0,0.41,0.114,44
